,pharma_cid,total,attended,lost
381,company9cef820e-9c42-11ec-ba85-bb8dadea74b0,0,0,0
382,companyf58e7b84-52a3-11ec-a90a-95d5eb5c206c,0,0,0
383,companye649daf0-a397-11ec-8549-7ffc9079a4b2,0,0,0
384,company0372f01f-9d5e-11ec-8720-5bbac65d2b29,0,0,0
385,company5dfb792c-954c-11ec-aca2-4f6e68f8c0e9,0,0,0
386,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
387,companyc82e7daf-bfb4-11ec-aa57-f5a0569f2976,0,0,0
388,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
389,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
390,company7fb044f1-b195-11ec-99f4-21d02021c2c0,0,0,0
391,company053cc35d-cb76-11ec-852f-39aa9bb33a43,0,0,0
392,company07e103f8-b194-11ec-bb93-5961e1feabd8,0,0,0
393,company80c87794-8b17-11ec-9707-43a4fde6e3d6,0,0,0
394,company6663b24e-ba5b-11ec-9c7b-b1404bc2629e,0,0,0
395,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
396,company1fdf3ab3-bee8-11ec-844e-6594bf23eb61,0,0,0
397,companya291a294-cc96-11ec-86cb-e739fecf8a5d,0,0,0
398,companyab3c61fc-b589-11ec-8c65-f59f175f83d5,0,0,0
399,company9935b6d9-bf0f-11ec-82cc-915056d83d67,0,0,0
400,company6c29dc35-8102-11ec-b54b-118d29700e90,1,0,500
401,company78bf7c50-663c-11ec-9e7f-77fa8a02b2ce,0,0,0
402,company9b5768f3-9bc1-11ec-a864-cb61ee486194,0,0,0
403,companyf42db37e-bb00-11ec-a2be-ef7af8a4761d,0,0,0
404,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
405,companyb0f81bb0-688e-11ec-89d1-6773a30a6f15,0,0,0
406,companya1841f74-bd56-11ec-8b71-2fa74f0cec98,0,0,0
407,company601a54c1-a437-11ec-b55e-77e3854dc217,0,0,0
408,companybb90375b-ba4e-11ec-91cc-f98cd30f78c2,0,0,0
409,company1e58cfc0-2a62-11ec-b0b8-0ba3db41385c,0,0,0
410,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
411,company7f329d0e-b959-11ec-b21e-51093a7ce8e6,0,0,0
412,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
413,companyd09456e9-b598-11ec-a7f0-8b8d8158dce0,0,0,0
414,companyfba0b67f-3248-11ec-8572-b7c921f4890c,0,0,0
415,companyaca57db1-c53e-11ec-8696-c7501020ba43,0,0,0
416,companybfdf9fdf-9c7b-11ec-89b5-df11a35f2ee7,0,0,0
417,company4347242a-9c6b-11ec-8de1-753ace4d7988,0,0,0
418,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
419,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
420,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
421,company2c8110f6-b4a7-11ec-9c8c-6371241930b2,0,0,0
422,companyee79dbc9-8b10-11ec-8165-6fabf8f61390,0,0,0
423,companye4865c75-90dd-11ec-95c5-4122dd30c1e9,0,0,0
424,company6eaa95d8-8e14-11ec-ac35-85b79005ee26,0,0,0
425,company8373b6ae-6955-11ec-8114-b9ad48594b63,0,0,0
426,companybe7b8997-93bb-11ec-a982-ab08001fd204,0,0,0
427,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
428,company8f8ccccc-a423-11ec-b4b9-41c4ead398d7,0,0,0
429,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
430,company5b119b0b-8d70-11ec-9251-dd766fb227c2,0,0,0
431,company31bb0f07-bc92-11ec-a5fd-abbac4e25242,0,0,0
432,company4a2660ef-c13c-11ec-abbf-d311e4f4cc23,1,0,500
433,company20316ad2-9c60-11ec-950f-9bef500f0478,0,0,0
434,company69066f31-b3f0-11ec-8c1b-bd2b8d200575,0,0,0
435,companyb0051c45-83f4-11ec-823c-918be072db9e,1,0,500
436,companye4d4ca64-836d-11ec-adcc-ab8334fcddb1,0,0,0
437,company014ba264-beea-11ec-b469-097868cf8654,0,0,0
438,company5358602e-79da-11ec-ba96-cdd431bd53cd,0,0,0
439,company7876b61e-bafd-11ec-8d37-ef7af8a4761d,0,0,0
440,company86dd5575-a4e7-11ec-bc72-e1e9ecfd8068,0,0,0
441,company9aad88cf-9aee-11ec-bacf-edf6d778378b,1,0,500
442,companyd4c848c6-953b-11ec-b6d5-5522939c5882,0,0,0
443,company70c30d41-3c7b-11ec-8705-2fba5c5011fb,0,0,0
444,company36b1f260-bd8b-11ec-9801-2d80d896bf80,0,0,0
445,company56950a2c-3aff-11ec-9adb-0b21233cacce,0,0,0
446,companycc8576ea-9b9c-11ec-976e-0ddcedd981e9,0,0,0
447,companyd01bb1fe-889e-11ec-9d60-9343d1a4f640,0,0,0
448,company54b02510-6d21-11ec-8b77-7ddcaf2a709a,0,0,0
449,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
450,company6b71d2c3-bd4b-11ec-87aa-11066e9adfe7,0,0,0
451,company4c87b93c-6178-11ec-8d29-0597c187c726,0,0,0
452,company70ae7315-79f6-11ec-b917-e50d032391ef,1,0,500
453,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
454,companyd14148b1-6623-11ec-aad3-e3716c714375,1,0,500
455,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
456,companybb434166-88ff-11ec-bb5b-4564845e5763,0,0,0
457,company6901746a-ba3c-11ec-a106-9b9b863b7637,0,0,0
458,companyb0f81bb0-688e-11ec-89d1-6773a30a6f15,0,0,0
459,company5b1bf78a-c62b-11ec-b245-79bdc4785bc7,0,0,0
460,company1c283c7a-7e89-11ec-9969-fb084b0fc079,0,0,0
461,company1ddd4738-b66c-11ec-aa56-6f41ee46a429,0,0,0
462,company0d056f77-9ee6-11ec-82f0-214b2d1c790c,0,0,0
463,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
464,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
465,company1874d858-bb28-11ec-8a0e-f56f33910dd1,0,0,0
466,companye8e07a6a-a2b8-11ec-94c1-d5ceddb43a0f,0,0,0
467,company3e817e2d-b265-11ec-b43e-4fba48dd0e7a,0,0,0
468,company4345d850-744d-11ec-8553-49ba5cfc5036,0,0,0
469,company4e4e50cf-c53d-11ec-806e-c7501020ba43,0,0,0
470,companya874d3c3-8698-11ec-ada3-3b0d4a9bc5ce,1,0,500
471,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
472,company18b55d14-ac04-11ec-95c3-632008154a6c,0,0,0
473,companya45eaaf5-5741-11ec-9b07-ab69488edb41,0,0,0
474,companyd4c848c6-953b-11ec-b6d5-5522939c5882,0,0,0
475,company67cd913c-c2fb-11ec-8abd-2d0cb230375c,0,0,0
476,companybe74c8f2-9c4c-11ec-9afe-bdf05f1149f3,0,0,0
477,company5a831752-a048-11ec-a49d-7dadb9ce6fa3,0,0,0
478,company20b1a310-b646-11ec-a46a-21f925e1dd9f,1,0,500
479,companyb77216f6-6a1a-11ec-bf00-55c575f451f3,0,0,0
480,company70c30d41-3c7b-11ec-8705-2fba5c5011fb,0,0,0
481,company11b44126-b5a8-11ec-9a9d-2fc074c66fca,0,0,0
482,companyeab7d482-79cf-11ec-8714-91b34d62a1bc,0,0,0
483,company601a54c1-a437-11ec-b55e-77e3854dc217,0,0,0
484,company650add7e-a455-11ec-87e0-6fe3360bcda1,0,0,0
485,company997ed719-bafc-11ec-8c09-97a2b567ca18,0,0,0
486,company5b82161b-9f72-11ec-8f66-b5f1bd25f397,0,0,0
487,company8b062b8e-5e4d-11ec-b200-f97b602d8773,0,0,0
488,companye3b238b4-c856-11ec-a323-7778afd2dd3b,0,0,0
489,companyd9906d96-aff2-11ec-a399-2b2e1eb83630,0,0,0
490,company41d53e80-a6c3-11ec-abc9-b390ec225744,0,0,0
491,company3d9fe4b8-9547-11ec-a308-db19bc970870,0,0,0
492,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
493,company12ac560c-93ae-11ec-a431-6dfcc9209bb5,0,0,0
494,company4dc31aec-ae72-11ec-ab58-e15da6681184,1,0,500
495,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
496,companye3b14c8b-bb2c-11ec-9faf-f56f33910dd1,0,0,0
497,company1b96f359-79d2-11ec-8e18-89fc7523fd31,0,0,0
498,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
499,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
500,companye85dea3f-7e92-11ec-b6c2-3f22c154de4f,0,0,0
501,companyf4b8f4fe-4f5b-11ec-af64-3fcb63891338,0,0,0
502,company6663b24e-ba5b-11ec-9c7b-b1404bc2629e,0,0,0
503,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
504,companyaf8bf1ac-b7f6-11ec-b8be-254550ef2d5a,1,1,0
505,companyb77216f6-6a1a-11ec-bf00-55c575f451f3,0,0,0
506,companycfd81254-c60c-11ec-8a15-e35cd69a7256,0,0,0
507,company5b1bf78a-c62b-11ec-b245-79bdc4785bc7,0,0,0
508,companyfa1f2422-3248-11ec-80c8-b7c921f4890c,0,0,0
509,company0c5b99e1-b3fa-11ec-9a15-3ba0213ad9df,0,0,0
510,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
511,company980871e0-a1da-11ec-a7e7-81557019c291,0,0,0
512,companycdc7ac43-7dbf-11ec-834d-b5c0cbb2df9d,0,0,0
513,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
514,company0228b794-c54d-11ec-93ad-1384a26653d8,1,0,500
515,companyf4b8f4fe-4f5b-11ec-af64-3fcb63891338,0,0,0
516,companyd0dd5f76-9f91-11ec-b315-9fe02e8e7bda,0,0,0
517,companye6926209-ba42-11ec-89e6-0be60d403077,0,0,0
518,company0191b77c-b1b9-11ec-891c-b96f116531b2,0,0,0
519,companyc5c3e197-7f5c-11ec-9d81-e1261ede0cd8,0,0,0
520,company60df3da6-58e3-11ec-9894-a159e31c73c2,0,0,0
521,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
522,companya1549b67-9a21-11ec-b5ef-7d1f9eb36760,0,0,0
523,company0d2ee994-9c67-11ec-bba0-bd358c474607,0,0,0
524,company72e48d54-c462-11ec-914b-b1f5ae6bca4c,0,0,0
525,company2144bd63-bfcd-11ec-986a-538ac677f4e9,0,0,0
526,company053cc35d-cb76-11ec-852f-39aa9bb33a43,0,0,0
527,companyb3bcb664-a38f-11ec-b0aa-d3ca1eaed4d6,0,0,0
528,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
529,companyd5b38e79-b0d2-11ec-a888-11df1bb059d1,0,0,0
530,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
531,companyf902e8f0-c568-11ec-94ca-15d4c0cd1bdf,0,0,0
532,company10bce0f6-7ea5-11ec-ab12-9902f2f77b4e,0,0,0
533,company198afe5f-8d91-11ec-9ec7-55f0bb7e7262,0,0,0
534,companyb5aaf708-ab89-11ec-80f1-036f80bea6ca,0,0,0
535,company1e58cfc0-2a62-11ec-b0b8-0ba3db41385c,0,0,0
536,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
537,company3be2fede-bf25-11ec-ac55-dba8e23463f1,0,0,0
538,companye8e07a6a-a2b8-11ec-94c1-d5ceddb43a0f,0,0,0
539,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
540,company6508ad03-cb7c-11ec-a11c-cfe218f34510,0,0,0
541,company87881000-9625-11ec-8d1b-897fe4119a9c,0,0,0
542,company490a6422-9e16-11ec-9926-b7dc9ac49303,0,0,0
543,companyd727b196-9aba-11ec-99ea-91a3794e9168,0,0,0
544,company4e4e50cf-c53d-11ec-806e-c7501020ba43,0,0,0
545,company6d39b061-b0de-11ec-8247-e36635d8961d,0,0,0
546,companyc4037b28-b7de-11ec-9e1c-f1b38ed1dfe5,0,0,0
547,company24773076-da73-11ec-8442-95311ee903e2,0,0,0
548,company6c29dc35-8102-11ec-b54b-118d29700e90,1,0,500
549,companyac4e54b1-ba49-11ec-aa3a-5f0ff892e6c1,0,0,0
550,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
551,company2144bd63-bfcd-11ec-986a-538ac677f4e9,0,0,0
552,company5bcd8e39-8a83-11ec-a2d7-c3c7f9bd5f56,0,0,0
553,company4005d8f6-af3b-11ec-a13b-6d3a03bf1ee8,0,0,0
554,company4f69cd74-c144-11ec-a137-33f749341f11,0,0,0
555,company6901746a-ba3c-11ec-a106-9b9b863b7637,0,0,0
556,company01c51cee-bb08-11ec-95a9-f5dd0f5c92fa,0,0,0
557,company2a05f55a-a423-11ec-8236-41c4ead398d7,0,0,0
558,company96dd03d8-bbca-11ec-989f-1b27a494e5f5,0,0,0
559,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
560,company2e059be3-9a27-11ec-9c1e-29790191f853,1,0,500
561,companyc07ce655-6a1a-11ec-b5d7-55c575f451f3,0,0,0
562,company4310453f-43b5-11ec-8224-d1fad026432d,0,0,0
563,companye70e0fdf-b1db-11ec-aa39-9d0cb97a402c,0,0,0
564,company339cf930-85ce-11ec-b478-9bdf1c515d3d,0,0,0
565,company84297fbf-663c-11ec-b43f-77fa8a02b2ce,0,0,0
566,companyc4aaae97-bf07-11ec-a4ba-b39fe23c6561,0,0,0
567,companyc8994723-a2af-11ec-8252-05267fa6b73f,0,0,0
568,company51cacffa-b96b-11ec-b7a0-478b5cd9104e,0,0,0
569,company9935b6d9-bf0f-11ec-82cc-915056d83d67,0,0,0
570,companyc520cac9-7b70-11ec-9257-ed109aac5e16,0,0,0
571,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
572,company806f5ce7-bafa-11ec-8f72-ef7af8a4761d,0,0,0
573,company6663b24e-ba5b-11ec-9c7b-b1404bc2629e,0,0,0
574,company42200540-cace-11ec-8f4a-adb69a5e23be,0,0,0
575,companyeef2ec16-66ed-11ec-9c52-f98e566ff6dd,0,0,0
576,company09d52c6e-7b71-11ec-8b91-ed109aac5e16,0,0,0
577,company43e18a20-8285-11ec-aa3c-a99c148558ae,0,0,0
578,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
579,company55b4f692-88a7-11ec-b8b1-1b778167c374,0,0,0
580,company6bc1a9c2-694d-11ec-8489-b9ad48594b63,0,0,0
581,companyfddb4d22-c243-11ec-92ea-d5535e300d88,0,0,0
582,company32988cf3-b719-11ec-a5c8-bf51b75eb5c0,0,0,0
583,company89de0852-6af4-11ec-a088-0b7f41f38a5e,0,0,0
584,company74c00d6f-b01d-11ec-906b-e75a98594c80,0,0,0
585,companyeea1b6ae-9562-11ec-806f-378201f75742,0,0,0
586,company33307a58-6223-11ec-9e41-19f74c8f98af,0,0,0
587,company66729416-b989-11ec-b1b7-c5ac4d34a63d,0,0,0
588,company7a4ddcfb-6334-11ec-88e2-35ae3fc9a7b7,1,0,500
589,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
590,company69c5fabe-988b-11ec-bb25-33488ada9a2f,0,0,0
591,companyb77216f6-6a1a-11ec-bf00-55c575f451f3,0,0,0
592,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
593,companyfc5fb634-a07b-11ec-950e-47a8765e8eaf,0,0,0
594,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
595,companya874d3c3-8698-11ec-ada3-3b0d4a9bc5ce,1,0,500
596,company2d18cbb5-bb22-11ec-9db8-df116a5d8573,0,0,0
597,companycd76e8a1-c15f-11ec-af54-5bc62e54f36c,0,0,0
598,company4ff38b20-b63d-11ec-85a2-2551edcf1f1e,0,0,0
599,companyecdf7468-8741-11ec-83fb-6977b9a4b40b,0,0,0
600,companyf85a53b7-804b-11ec-8f44-19cc53436969,1,0,500
601,company8adecbb3-9ebf-11ec-9e75-5369d8fa7daf,0,0,0
602,company36627bfe-4b6d-11ec-84df-fb29297ff7d6,0,0,0
603,company0b8dd0e4-bf25-11ec-be28-dba8e23463f1,0,0,0
604,company3750db0d-6952-11ec-9a6d-b9ad48594b63,0,0,0
605,company0a9f5e99-9a18-11ec-8613-1b56a58a0482,0,0,0
606,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
607,company3a3beb22-93bf-11ec-910e-2b75064c7bfe,0,0,0
608,company43723fe4-ac2a-11ec-8039-bbef7fb39c26,0,0,0
609,company9a078436-aa81-11ec-883f-23bee9854c9d,0,0,0
610,companyac4e54b1-ba49-11ec-aa3a-5f0ff892e6c1,0,0,0
611,company909f887e-b193-11ec-8443-5961e1feabd8,0,0,0
612,company1204a28f-afef-11ec-bde4-0933738e253e,0,0,0
613,company5d1ab187-9f99-11ec-a750-793cafbd4069,0,0,0
614,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
615,companyf1278e1f-146a-11ec-9642-dd3113a6b834,0,0,0
616,company5636f4f2-aa72-11ec-ba99-01e857c93473,0,0,0
617,company6e5b9947-ab53-11ec-92dd-d71d94f97e8f,0,0,0
618,company7c306074-bb01-11ec-883b-ef7af8a4761d,0,0,0
619,company9c3da2bd-b038-11ec-b085-557ef01aec15,0,0,0
620,companydc733aea-c556-11ec-b3e0-b7e4276c41cb,0,0,0
621,companydbbecf0c-c539-11ec-bb7d-c7501020ba43,0,0,0
622,company347321d5-8652-11ec-8cb4-2fc82471379c,0,0,0
623,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
624,company39fcfda6-9bad-11ec-871f-b55cf0b5c34e,0,0,0
625,company509ba0a7-9862-11ec-9d4e-99e1b264f50c,0,0,0
626,company229116eb-5bde-11ec-9185-af1249fcae31,0,0,0
627,companye0858421-72a1-11ec-a8d1-1d1f16ecec8c,0,0,0
628,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
629,company19da15a7-9dd5-11ec-9c18-99b7e30929d2,0,0,0
630,company15d16ba2-b668-11ec-96a9-bf6ff7673765,0,0,0
631,companyb1dd225e-b003-11ec-96d9-574cf85ac0c9,0,0,0
632,companya7344ab7-b64a-11ec-8373-21f925e1dd9f,1,0,500
633,companyae2a1cef-a4f8-11ec-a3d9-6580e4aead30,0,0,0
634,company611e7831-9963-11ec-bdcf-cd27c25020dc,0,0,0
635,companye0c3e35a-3ee5-11ec-ada1-8f4339e15d81,0,0,0
636,companye4760daf-b4bd-11ec-9e48-598296366cd4,0,0,0
637,company41026a21-8665-11ec-9d38-753c1171ca98,0,0,0
638,company19da15a7-9dd5-11ec-9c18-99b7e30929d2,0,0,0
639,companydbf82823-ab42-11ec-875e-a116f6ff60c7,0,0,0
640,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
641,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
642,company5b1935fb-51e6-11ec-8543-29da28e59093,0,0,0
643,company74c00d6f-b01d-11ec-906b-e75a98594c80,0,0,0
644,company3c5b1fe3-b01a-11ec-807b-2f760e96efb2,0,0,0
645,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
646,company79e7cd46-bb1b-11ec-82d3-051d0d96ceb1,0,0,0
647,company382d6d44-9c55-11ec-a94f-73c113dcc5e1,0,0,0
648,companye4d4ca64-836d-11ec-adcc-ab8334fcddb1,0,0,0
649,company198afe5f-8d91-11ec-9ec7-55f0bb7e7262,0,0,0
650,companyc82e7daf-bfb4-11ec-aa57-f5a0569f2976,0,0,0
651,company70d2a339-a4e8-11ec-82a6-e1e9ecfd8068,0,0,0
652,company0a54cadd-aa6d-11ec-87c4-25296b20a83f,0,0,0
653,company1421089c-4f94-11ec-93c1-75e8ccc1806c,0,0,0
654,company5e158713-90bb-11ec-9d95-75ec33855cb5,0,0,0
655,companyc0116b8a-2c08-11ec-992d-c33cab73b63c,0,0,0
656,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
657,companyee79dbc9-8b10-11ec-8165-6fabf8f61390,0,0,0
658,company806f5ce7-bafa-11ec-8f72-ef7af8a4761d,0,0,0
659,companye0a0b7e0-a9c0-11ec-a5ff-5117486959f9,0,0,0
660,companyeef2ec16-66ed-11ec-9c52-f98e566ff6dd,0,0,0
661,company39d4ef4c-5db3-11ec-a468-91b2fe1e5487,0,0,0
662,company35c02b0a-b0cd-11ec-9064-cbcd5e525683,0,0,0
663,companyea4e696e-b0e5-11ec-8b7c-2b28def8503f,0,0,0
664,companyf3422faa-bedd-11ec-b231-c70d38df568b,0,0,0
665,company0a54cadd-aa6d-11ec-87c4-25296b20a83f,0,0,0
666,company8b1465c9-6e08-11ec-aabc-f1a7d8b1a307,0,0,0
667,company3e817e2d-b265-11ec-b43e-4fba48dd0e7a,0,0,0
668,company19229f07-9c4d-11ec-8301-bdf05f1149f3,0,0,0
669,companybd928413-ba60-11ec-92a6-15da32790bbd,0,0,0
670,company3169b70b-9b1d-11ec-accd-bfc8125ff706,0,0,0
671,company8abed47b-b267-11ec-8a75-4fba48dd0e7a,0,0,0
672,companya86f1941-c9f0-11ec-b7af-93f7ed1ac61d,0,0,0
673,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
674,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
675,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
676,company78bf7c50-663c-11ec-9e7f-77fa8a02b2ce,0,0,0
677,companybe31c96a-aa89-11ec-98d9-69cf651ff9e8,0,0,0
678,companyfe60f613-ab43-11ec-bc35-7d6855860f39,0,0,0
679,company935ccf60-cac2-11ec-8515-b9c631b967c7,0,0,0
680,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
681,company4f69cd74-c144-11ec-a137-33f749341f11,0,0,0
682,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
683,companyeea1b6ae-9562-11ec-806f-378201f75742,0,0,0
684,companye0858421-72a1-11ec-a8d1-1d1f16ecec8c,0,0,0
685,company56950a2c-3aff-11ec-9adb-0b21233cacce,0,0,0
686,company379ceb2a-ab33-11ec-800b-8f36374e2aea,0,0,0
687,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
688,company4347242a-9c6b-11ec-8de1-753ace4d7988,0,0,0
689,companyd1eb3c1e-a775-11ec-a1b4-77003c99c8ad,0,0,0
690,company531c5fa4-b1d8-11ec-bd07-3d53905f67e1,0,0,0
691,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
692,companyd3944db1-93a7-11ec-838f-6f425da83a46,0,0,0
693,companyae68701f-80c3-11ec-9341-4168a9b4744d,0,0,0
694,company55b4f692-88a7-11ec-b8b1-1b778167c374,0,0,0
695,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
696,company948936d9-b976-11ec-af25-bfb7ca8191b4,0,0,0
697,companyc1374fe2-b016-11ec-87ce-1b2d46472b7e,0,0,0
698,company36627bfe-4b6d-11ec-84df-fb29297ff7d6,0,0,0
699,company86977d53-b70c-11ec-973d-c76e90af7fe3,0,0,0
700,companyb3047919-b66b-11ec-8a2f-a5e06d8de387,0,0,0
701,company8ebe9bad-b02f-11ec-8c81-2197c61e70c4,0,0,0
702,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
703,companyf02731ef-a35c-11ec-8f61-adca3b646b0e,0,0,0
704,companyb0ed5092-bd59-11ec-a9ef-2fa74f0cec98,0,0,0
705,companye47d212b-c6e6-11ec-ae4b-9f4ba24535e2,0,0,0
706,company5f962dff-574f-11ec-b621-137fb645343e,0,0,0
707,companydf7f7770-aa91-11ec-bba7-5d735e4a2770,0,0,0
708,companye6692156-9e16-11ec-8d57-b7dc9ac49303,0,0,0
709,company25421e23-916d-11ec-a1bf-f583cf586e93,0,0,0
710,companyd217a8da-965b-11ec-a398-4f3a5c2c7a28,0,0,0
711,company69c5fabe-988b-11ec-bb25-33488ada9a2f,0,0,0
712,company58fc39aa-ba58-11ec-85ab-6fd77afe9e9f,0,0,0
713,companyd7396076-b0f6-11ec-9010-993e09484823,0,0,0
714,companye3039dfd-6aed-11ec-a8d3-9b73092aa40a,0,0,0
715,company12ac560c-93ae-11ec-a431-6dfcc9209bb5,0,0,0
716,company078b9c17-b637-11ec-a3f1-e398e993a180,0,0,0
717,company94d702f4-acce-11ec-9241-81d57513981e,0,0,0
718,company9edee8e9-ae74-11ec-8b59-8b29daf0b732,0,0,0
719,company3e5a6446-aa80-11ec-b793-95303ec1f7f2,0,0,0
720,company6bb79b93-a38c-11ec-916a-0770525b60d0,0,0,0
721,companybef135d7-ae6d-11ec-aca7-954fb232c77d,0,0,0
722,companyb0051c45-83f4-11ec-823c-918be072db9e,1,0,500
723,companyccb5d19e-c557-11ec-8bf2-ef4444fd2799,0,0,0
724,company47d70aec-ac17-11ec-b868-819a8c4fe8d6,0,0,0
725,company1c7ab535-c789-11ec-ac10-9d44d45b374f,0,0,0
726,companyb848f76d-c85b-11ec-b9c7-85593f91b846,1,0,500
727,company5302f395-962e-11ec-b514-7504cd27d963,0,0,0
728,companybba9ee94-ac45-11ec-a75c-03c1963a1c1f,0,0,0
729,companycc316031-9a24-11ec-8f26-c90a20014fed,0,0,0
730,company85759603-8a3e-11ec-b6d3-bfb17ff857df,0,0,0
731,companyeef2ec16-66ed-11ec-9c52-f98e566ff6dd,0,0,0
732,company758810fb-8979-11ec-9c9a-9b79f12b9b1c,1,0,500
733,company59b0b18a-c86a-11ec-a486-a1571b7260f1,1,0,500
734,company52136ec7-c522-11ec-8436-6762b11024a9,1,0,500
735,company6375fdec-9acf-11ec-b132-d98c356bf3e5,0,0,0
736,company4766227c-c6ce-11ec-9486-91ca2087601d,0,0,0
737,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
738,company445e411a-b40a-11ec-956f-c59138cd7b97,0,0,0
739,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
740,companyc5a7d1b2-7dc3-11ec-8754-b321b0b39297,0,0,0
741,company5358602e-79da-11ec-ba96-cdd431bd53cd,0,0,0
742,companyd9e019bd-9174-11ec-ab6d-dd44b04a1dc6,0,0,0
743,company061197e9-b4c3-11ec-8f70-650055dd84a2,0,0,0
744,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
745,company695e0a7f-bc8c-11ec-9013-a1b6f31ccb52,0,0,0
746,companyc64972eb-6a02-11ec-86c1-11733cbebe03,0,0,0
747,company6e588295-b189-11ec-b7f3-698fb7b44bac,0,0,0
748,company78a057b4-3c82-11ec-b053-19a2021348ee,0,0,0
749,company6db9e331-25d0-11ec-a24b-1f2bccb456aa,1,0,500
750,company56aeec2a-8bcb-11ec-8f15-1fb1dae3cbcd,0,0,0
751,companyf628b43c-c21f-11ec-9ed1-db9af374dff4,0,0,0
752,companyddf62fa4-a2a9-11ec-8dd4-c16dc477d49f,0,0,0
753,companya1df4451-6181-11ec-bdfa-9185086d64ab,0,0,0
754,company87f0631a-9ea9-11ec-a8d9-2f4952016e5c,0,0,0
755,company5583560f-7387-11ec-87df-4b3411b5c265,0,0,0
756,company52136ec7-c522-11ec-8436-6762b11024a9,1,0,500
757,company1ca1823a-c13d-11ec-86eb-556e876464c1,0,0,0
758,company4ddce17b-c214-11ec-a866-df51e24a413b,0,0,0
759,company754e4290-b5ad-11ec-a7b4-c391246008cd,0,0,0
760,company35080a18-acfc-11ec-b68f-77ac9356c020,1,0,500
761,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
762,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
